Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0089546	8	3	2	13	3	4
FBtr0070832	126	45	48	115	36	39
FBtr0073278	4	3	5	13	3	5
FBtr0071497	538.49	227.184	309.991	685.882	254.296	227.61
FBtr0334456	113.656	52.896	39.057	61.552	38.704	44.467
FBtr0080146	1066.468	349.59	427.328	1326.87	323.649	416.247
FBtr0340549	20.35	9.41	20.672	9.13	9.351	3.753
FBtr0080200	2027.208	870.387	1003.408	2174.136	744	724.2
FBtr0079401	403.095	191.414	191.567	617.231	261.33	202.292
FBtr0079402	149.764	36.897	55.479	288.753	64.483	78.982
FBtr0110978	561.964	88.81	133.954	516.48	111.187	129.726
FBtr0331382	69	7	11	51	20	20
FBtr0078325	2	0	0	0	0	0
FBtr0073497	153.05	46.772	62.131	203.448	77.619	59.788
FBtr0073498	22.95	17.228	17.869	23.552	18.381	23.212
FBtr0100880	574	4	4	103	0	7
FBtr0472645	0	0	0	0	0	0
FBtr0087421	259.345	75.671	114.454	368.091	83.007	66.952
FBtr0332259	42.655	35.329	25.546	21.909	13.993	28.048
FBtr0452094	0	0	0	0	0	0
FBtr0452095	0	0	0	0	0	0
FBtr0307100	2	0	0	2	1	1
FBtr0073833	22.326	14.757	11.953	29.902	15.458	11.578
FBtr0309246	251.227	231.621	180.919	351.199	189.124	229.705
FBtr0303292	42.571	33.571	26.878	49.245	16.793	13.707
FBtr0340445	23.644	28.893	25.802	51.215	15.715	13.441
FBtr0301046	32.29	18.906	28.176	81.953	23.492	20.269
FBtr0301044	2903.166	1238.889	1474.163	3279.025	1080.992	1413.279
FBtr0301045	77.125	17.708	23.78	76.482	26.362	24.962
FBtr0309245	206.597	59.728	51.337	135.637	51.3	36.776
FBtr0340444	81.662	17.927	24.181	80.942	26.856	25.401
FBtr0087401	0	0	0.503	1.062	0	0
FBtr0339997	0	0	0.497	0.938	0	0
FBtr0332133	422.646	147.361	192.393	477.468	156.404	221.628
FBtr0075505	985.354	352.639	359.607	955.532	287.596	275.372
FBtr0087783	18922.944	7909.413	8745.286	25912.479	7266.47	8847.151
FBtr0087782	5468.289	1241.318	1826.714	5568.911	1218.53	1491.849
FBtr0306924	232.564	93.52	102.282	200.451	54.235	78.426
FBtr0078951	0	1	0	5	0	0.147
FBtr0113379	77.345	13.848	9.514	5.377	2.399	2.16
FBtr0113380	58.547	20.353	22.49	4.611	2.416	2.173
FBtr0087112	25.135	14.098	8.582	17.618	2.06	3.25
FBtr0087113	27.992	10.175	7.9	4.624	2.419	2.176
FBtr0113381	14.994	3.527	0.513	0.787	0.706	0.242
FBtr0301782	20	2	3	19	4	4
FBtr0088782	6557.34	860.488	856.578	4323.677	548.302	1041.45
FBtr0347555	2.159	3.526	1.251	8.175	1.325	1.252
FBtr0340082	443.769	301.413	384.345	680.284	296.139	432.29
FBtr0070120	737.362	190.263	198.875	974.711	339.486	192.299
FBtr0340081	301.867	132.324	87.779	415.118	75.376	92.411
FBtr0332222	0	0	0	0	0	0
FBtr0075186	20.355	6	3	19.003	4.401	5.02
FBtr0076548	0.499	0	0	0.499	0	0
FBtr0333909	0.501	0	0	0.501	0	0
FBtr0074659	12.249	8.975	15.818	10.404	4.195	5.711
FBtr0074658	26.913	9.222	11.806	13.642	6.186	3.75
FBtr0074657	21.822	9.971	9.428	24.673	13.942	4.657
FBtr0074656	46.841	9.386	14.002	20.117	7.443	2.882
FBtr0329993	642.982	271.029	305.284	762.968	227.179	299.169
FBtr0345803	12.018	19.971	4.716	27.032	19.821	4.831
FBtr0076028	6.664	2.366	3.16	5.49	0.5	1
FBtr0332128	11.336	4.634	2.84	5.51	0.5	1
FBtr0085344	127.924	50.226	1.351	194.273	1.341	33.514
FBtr0302516	60.442	1.759	63.693	0.826	56.045	1.337
FBtr0302515	62.634	33.123	18.956	0.902	1.614	13.149
FBtr0300307	0	0	0	1	0	0
FBtr0085699	212.507	108.871	142.127	504.172	152.035	130.322
FBtr0339513	135.493	41.129	17.873	40.828	37.965	42.678
FBtr0076196	0	0	0	1	0	0
FBtr0300408	8	1	7	8	5	0
FBtr0309853	2	0	0	0	0	0
FBtr0087460	801.363	327	410	1105.61	328	336
FBtr0080560	0.992	0.5	0	0.5	0	0
FBtr0302990	1.008	0.5	0	0.5	0	0
FBtr0078876	468.797	134.691	162.105	248.806	105.552	130.534
FBtr0334904	34.444	11.758	1.202	7.546	1.448	1.25
FBtr0081835	11.762	4	6	8	5	2
FBtr0336902	189.283	81.597	31.528	121.304	66.192	49.024
FBtr0310293	364.969	209.245	196.533	310.478	228.692	223.505
FBtr0112689	1331.848	488.905	875.142	1239.43	532.693	456.212
FBtr0310296	160.314	50.767	86.229	192.841	90.752	52.268
FBtr0310439	184.9	65.422	69.706	209.723	57.346	52.733
FBtr0310438	203.09	85.866	91.487	458.236	188.594	198.83
FBtr0112688	160.929	67.914	70.767	114.4	60.949	58.864
FBtr0336903	55.178	25.93	14.647	25.893	14.503	34.755
FBtr0336904	156.178	25.097	27.166	405.88	90.94	125.24
FBtr0310291	311.189	382.781	193.226	363.666	233.096	207.602
FBtr0310292	586.837	197.838	204.586	421.925	142.344	150.533
FBtr0310295	195.871	57.498	61.102	152.984	65.817	47.082
FBtr0112690	1090.017	417.095	534.351	1350.72	440.528	428.545
FBtr0083911	1515	657	811	1594	557	623
FBtr0335208	0	0	0	0.5	0	0
FBtr0082313	0	0	0	0.5	0	0
FBtr0082314	0	0	0	0	0	0
FBtr0084867	1081.381	285	400	826	249	324
FBtr0078678	422	178	182	405	128	163
FBtr0332059	302.358	90.54	83.698	314.741	75.211	100.178
FBtr0332060	20.269	0.083	0.074	0.038	6.039	5.568
FBtr0077048	48.373	7.377	7.228	2.221	7.75	3.254
FBtr0080091	190.692	110.519	102.161	211.02	96.184	97.521
FBtr0337004	74.61	5.45	40.506	80.882	8.445	5.479
FBtr0084638	0	0	0	0	1	0
FBtr0301365	1.699	2.24	0.986	1.788	0.516	1
FBtr0076235	9.301	3.76	2.014	2.212	0.484	0
FBtr0078275	0	0	0	0.739	0	0
FBtr0078274	0	0	0	2.261	0	0
FBtr0299679	4.854	1.233	0.191	5.939	0	0
FBtr0077240	0	0	0	0	0	0
FBtr0339663	134.837	82.628	69.55	70.142	86.013	68.978
FBtr0079431	2763.303	1341.602	1500.355	2385.026	1010.21	1166.438
FBtr0100353	1024.337	463.497	517.095	706.832	195.778	235.584
FBtr0070638	325	140	152	373	141	177
FBtr0111291	1043.373	139.028	151.404	873.683	149.739	179.124
FBtr0334996	124.69	19.081	19.734	106.446	19.873	37.032
FBtr0111292	98.779	9.641	44.262	9.374	21.881	26.443
FBtr0334995	122.158	62.251	29.6	48.497	27.507	25.402
FBtr0334505	154.172	55.95	42.986	66.901	43.373	45.499
FBtr0303025	1234.557	307.586	307.981	1136.708	269.746	298.654
FBtr0303026	95.271	14.464	28.033	56.391	39.881	31.848
FBtr0345296	288.491	52.265	42.543	197.714	59.464	40.885
FBtr0334627	440.977	68.229	72.757	311.314	108.305	101.761
FBtr0345297	290.368	56.484	46.482	324.879	70.652	43.49
FBtr0089188	263.797	53.716	46.763	272.587	72.339	48.157
FBtr0079289	2.261	1.194	0.402	23.728	0.127	1.87
FBtr0073973	2.273	1.046	0	1.639	0	1.046
FBtr0343378	1.727	0.954	1	1.361	0	0.954
FBtr0084679	3.327	0.306	0.288	0.246	0.298	0.312
FBtr0334337	152.673	47.694	41.712	102.754	26.702	45.688
FBtr0303712	0	0	0	0	0	0
FBtr0091698	0	0	0	0	0	1
FBtr0332024	1.536	0.286	0.299	1.611	0.497	0.197
FBtr0332020	1.115	1.116	0.3	2.074	0.704	0.403
FBtr0090005	1.115	1.115	0.3	2.073	0.704	0.403
FBtr0090006	1.111	1.111	0.301	1.721	0.703	0.403
FBtr0332022	1.527	0.286	0.3	3.548	0.497	0.197
FBtr0332021	1.536	0.286	0.299	1.229	0.497	0.197
FBtr0332025	1.521	0.286	0.3	1.28	0.497	0.198
FBtr0090004	1.115	1.115	0.3	1.668	0.704	0.403
FBtr0090003	1.112	1.112	0.301	1.724	0.703	0.403
FBtr0332023	1.536	0.286	0.299	1.229	0.497	0.197
FBtr0333699	1046.761	192.497	277.297	880.34	227.059	263.58
FBtr0089192	107.239	18.503	7.703	0.66	21.941	11.42
FBtr0085177	30	7	21	35	5	12
FBtr0076524	80	28	47	68	15	35
FBtr0303413	0	2	0	1	0	0
FBtr0081820	889.36	349.815	432	1346.774	424.527	443.462
FBtr0076096	4	0	0	2	2	2
FBtr0305316	900.445	380.792	350.558	548.757	341.217	459.466
FBtr0081643	402.555	194.208	318.442	783.243	87.783	82.534
FBtr0079438	1	1	0	1	0	1
FBtr0076006	271.643	109.535	131.334	278.562	91.876	111.675
FBtr0080702	0.001	0.506	0.168	0.667	0.334	0.334
FBtr0307486	0.001	0.506	0.167	0.668	0.333	0.333
FBtr0344791	0.001	0.161	0.166	0.671	0	0
FBtr0080703	0.001	0.506	0.167	0.668	0.333	0.333
FBtr0344792	0.001	0.161	0.166	0.671	0	0
FBtr0332180	0.001	0.161	0.166	0.671	0	0
FBtr0076603	396	117	144	365	124	154
FBtr0088241	8	0	1	3	0	2
FBtr0113374	278.031	116.649	145.652	310.686	61.107	89.942
FBtr0339129	8.029	5.292	4.23	7.337	14.417	6.667
FBtr0306916	0	0	0	0	0	0
FBtr0306078	0	0	0	1	0	0
FBtr0082644	19.42	13	14	26	8	10.491
FBtr0331953	4.698	0.111	1.099	5.22	0.612	0.153
FBtr0088379	0.224	0.007	0.004	0.843	0.493	0.02
FBtr0078122	2022.924	638.257	581.278	3269.788	887.559	650.068
FBtr0330652	2134.996	567.002	443.808	2186.183	673.27	500.561
FBtr0078123	1769.173	699.217	716.444	1135.29	815.037	644.527
FBtr0306341	1759.349	845.677	652.334	3526.711	1210.716	763.917
FBtr0332337	2467.227	2076.595	2746.548	6400.17	3090.662	2098.843
FBtr0078121	4018.152	708.169	639.903	1677.535	885.839	716.367
FBtr0330653	5958.705	640.111	599.591	9444.396	820.528	566.321
FBtr0332336	2408.31	467.049	358.104	1291.278	535.502	404.297
FBtr0085966	1.05	0	0.502	1.05	0	0
FBtr0335266	0.95	0	0.498	0.95	0	0
FBtr0087125	18	5	9	28	6	10
FBtr0084048	3	1	2	1	0	0
FBtr0100560	1	0.492	0	0	0	0
FBtr0077376	0	0.508	0	0	0	0
FBtr0080279	0	0	0	1	0	0
FBtr0077176	418	152	179	354	113	135
FBtr0071010	2	0	0	0	0	0
FBtr0089460	403.042	168.529	220.725	133.611	141.504	174.039
FBtr0089462	455.311	383.563	532.238	163.261	317.855	419.294
FBtr0089461	4179.647	1280.908	1342.036	5154.69	1308.642	1218.666
FBtr0100411	25.16	12.767	16.077	27.978	16.578	16.607
FBtr0075202	119.491	29.841	26.62	43.469	16.613	15.035
FBtr0075204	193.752	64.896	65.308	604.708	228.81	200.066
FBtr0110783	21.731	5.371	7.397	27.208	2.151	5.027
FBtr0110782	26.151	2.069	9.008	27.698	2.671	3.348
FBtr0343017	16.659	5.578	10.604	26.212	2.178	3.629
FBtr0088704	0.521	0	0	0	0	0
FBtr0345661	0.479	1	0	0	0	0
FBtr0088702	2.986	0.968	0	0.981	0	0.006
FBtr0333002	0.014	0.032	0	0.019	0	1.994
FBtr0084236	185.513	61.19	53.869	94.571	28.113	24.508
FBtr0305320	70.487	47.81	57.131	58.429	44.887	54.492
FBtr0088192	1	0	1	0	0	0
FBtr0091932	6	1	2	1	2	0
FBtr0100861	47257.096	2689	2288	14037.997	2747	1962
FBtr0087076	1	0	1	0	0	0
FBtr0088319	0	0	0	0	0	0
FBtr0300214	405	148	200	417	107	162
FBtr0081203	38.404	4.493	16.584	29.222	10.389	14.825
FBtr0335465	3.057	8.179	3.301	17.694	1.903	8.161
FBtr0299945	1.552	0.717	0.593	5.313	0.815	1.595
FBtr0299944	2.238	1.167	1.178	3.981	1.271	0.895
FBtr0299942	13.992	2.251	4.446	4.605	5.62	3.53
FBtr0304052	2.846	0.939	0.591	9.519	0.808	2.416
FBtr0330006	2.091	0.938	0.59	5.116	0.807	1.769
FBtr0299943	2.871	2.318	1.028	3.545	3.995	1.797
FBtr0333163	2.506	0.709	0.596	4.984	0.828	2.795
FBtr0304051	1.904	1.961	0.977	2.936	1.855	1.203
FBtr0304037	394.5	195.475	152.472	469.114	173.815	178.33
FBtr0333051	518.342	133.083	105.699	369.25	85.312	112.613
FBtr0304035	1214.892	1571.197	2427.628	1013.853	1672.583	2693.048
FBtr0304034	469.973	391.466	576.535	337.772	564.505	564.751
FBtr0304036	434.55	163.296	128.19	451.549	151.451	145.543
FBtr0075771	5916.449	846.974	886.932	5096.385	1034.92	828.416
FBtr0075773	641.664	131.683	149.664	787.596	276.534	193.624
FBtr0075772	3985.2	2511.826	2814.881	8287.427	2338.88	2237.676
FBtr0302372	0	0	0	0	0	0
FBtr0080337	0	0	0	0	0	0
FBtr0307373	26.987	7.168	5.63	38.867	8.156	3.798
FBtr0307370	10.407	3.338	5.684	2.513	0.569	0.544
FBtr0307375	24.939	8.005	7.487	27.625	5.692	4.074
FBtr0307374	27.364	10.407	7.836	54.7	13.11	8.149
FBtr0307371	30.29	3.705	6.465	10.176	0.721	0.543
FBtr0307372	13.728	5.668	5.12	12.068	8.134	4.04
FBtr0307369	29.562	11.796	9.778	52.538	9.874	6.573
FBtr0331565	19.902	0.095	3.865	13.136	0.075	0.099
FBtr0078211	0.098	6.905	0.135	13.864	4.925	6.901
FBtr0070679	28.676	4	4.109	8.49	3.398	0.181
FBtr0307067	3.6	2.776	1.513	4.79	1.814	0.958
FBtr0307066	2.777	4.145	1.78	2.685	1.06	1.03
FBtr0088809	2.623	2.08	1.707	1.525	2.125	1.012
FBtr0083814	7.547	4.545	4.138	7.665	5.694	3.522
FBtr0335008	124.34	36.799	33.825	110.826	13.43	25.255
FBtr0335009	13.154	7.056	6.023	8.565	3.946	7.354
FBtr0335010	9.559	4.311	3.907	17.331	4.661	4.515
FBtr0301116	7.46	4.198	3.008	10.266	3.555	3.017
FBtr0083813	498.927	170.296	256.35	484.886	190.925	197.482
FBtr0083737	405.337	168.854	202.904	400.912	155.888	140.933
FBtr0079463	1	0	0	0	0	0
FBtr0074866	4	0	2	5	3	2
FBtr0078079	101.8	27.558	17.642	12.989	8.672	9.253
FBtr0345429	243.52	111.4	115.851	105.498	36.982	34.648
FBtr0112854	19.248	5.268	22.133	15.176	18.123	9.108
FBtr0344014	226.564	105.897	134.156	223.145	83.652	85.395
FBtr0082565	0	0	0	0	0	0
FBtr0333050	1501.642	639.758	702.481	1701.679	736.996	619.881
FBtr0075768	6838.991	2592.574	2549.599	9266.087	3280.555	2351.2
FBtr0072562	1768.85	580.496	691.536	1749.779	505.487	516.925
FBtr0082073	1079.139	458.337	519	806	285.319	343.046
FBtr0302206	6.563	2.553	0.002	9.417	0.403	0.717
FBtr0306250	1.412	0.361	0	0.907	0.399	0.187
FBtr0087108	2.656	0.365	0	0.869	0.402	0.722
FBtr0306249	2.941	0.361	0	0.902	0.399	0.188
FBtr0302205	1.43	0.36	0	0.912	0.398	0.186
FBtr0344428	26.731	9.94	19.202	67.646	12.981	8.792
FBtr0344429	667.269	257.06	300.798	681.354	185.019	265.208
FBtr0076063	0	0	0	4	1	2
FBtr0333387	51.541	32.693	52.693	164.307	62.149	70.549
FBtr0076181	37.459	12.307	4.307	21.693	12.851	4.451
FBtr0081707	152.137	84.016	76.602	177.224	68.572	82.05
FBtr0301493	53.863	15.984	24.398	43.776	11.428	11.95
FBtr0074270	61.102	21.035	12.931	43.549	57.644	14.282
FBtr0074269	711.383	210.87	350.404	452.541	186.186	394.931
FBtr0074268	92.924	49.516	28.432	85.889	15.043	32.422
FBtr0340314	711.641	249.15	262.856	873.192	153.904	112.365
FBtr0084115	2957.901	1012.989	1138	3314.839	1132	1142.833
FBtr0079988	3149.29	815.803	827	2919.755	724.748	736
FBtr0083904	122.035	49.635	28.341	81.812	21.18	18.017
FBtr0083906	49.617	15.088	19.388	38.216	12.953	8.272
FBtr0083908	375.183	164.285	210.7	294.95	109.319	126.916
FBtr0083907	41.093	27.052	18.071	56.749	14.719	16.819
FBtr0345213	207.393	97.299	39.526	226.386	60.865	62.026
FBtr0083905	69.68	63.642	110.973	170.929	61.003	81.949
FBtr0083208	49.364	57.376	72.377	51.679	114.043	55.319
FBtr0344384	42.469	19.462	14.057	50.934	13.808	17.425
FBtr0083209	28.848	10.37	8.836	22.639	8.704	8.164
FBtr0310672	648.454	63.798	146.833	1173.432	74.835	180.271
FBtr0083210	29.164	25.165	30.989	28.564	34.465	31.509
FBtr0083207	173.321	64.369	58.392	91.737	74.102	54.926
FBtr0083204	1226.546	405.554	453.487	1228.113	500.82	438.843
FBtr0083205	34.674	12.018	10.538	28.834	11.45	11.195
FBtr0301655	31.718	16.116	11.19	21.084	10.965	11.228
FBtr0083206	32.445	34.773	33.301	37.984	71.808	33.121
FBtr0336983	0	0	0	0	0	0
FBtr0303023	0	0	0	0	0	0
FBtr0072678	594	254	308	563	166	255
FBtr0079821	28.576	24.655	20.221	9.856	33.346	14.563
FBtr0079822	303.102	84.16	111.331	376.938	94.138	98.942
FBtr0339526	21.322	12.185	9.448	10.206	9.189	16.495
FBtr0306802	0	0	0	0	0	0
FBtr0086919	190	70	61	260	96	104
FBtr0085349	9212.828	3745	4320	10079	4101	4987
FBtr0343994	19.968	2.29	2.781	6.759	2.234	2.332
FBtr0301135	15.199	6.198	1.924	5.881	3.812	8.148
FBtr0076079	860.28	349.245	439.77	1161.37	330.167	479.874
FBtr0076078	74.612	9.798	40.232	39.106	13.881	10.771
FBtr0302136	260.941	147.195	149.385	296.441	143.342	83.868
FBtr0110868	2.104	0.933	0.769	2.274	0.791	0.916
FBtr0110869	18.443	2.45	3.037	8.9	2.385	2.497
FBtr0336770	198.558	454.958	511.373	451.09	579.152	394.905
FBtr0078684	136.387	124.784	125.481	294.176	132.659	194.433
FBtr0392903	2272.091	171.41	122.125	707.986	95.626	151.654
FBtr0113409	95.614	234.847	343.021	1277.482	98.562	133.009
FBtr0343091	8.117	0.667	1.334	4.893	2.219	2.679
FBtr0299898	7.879	0.666	1.33	4.809	2.204	2.656
FBtr0299899	1.104	0.499	0	0.001	0.671	0
FBtr0299900	1.162	0.501	0	0.001	0.682	0
FBtr0299901	8.206	0.667	1.336	4.923	2.224	2.687
FBtr0084735	743.174	311.737	393.891	813.26	279	355.585
FBtr0304987	1400.808	1380.857	1851.594	3104.85	1133.848	1341.281
FBtr0113142	1446.391	530.536	712.422	2861.825	843.748	800.451
FBtr0073310	1791.99	447.964	266.459	166.385	337.477	399.294
FBtr0113143	5233.946	1033.643	970.525	4713.919	1331.927	1352.974
FBtr0071153	137	65	77	127	57	52
FBtr0073980	34.006	9	5	37.017	6	8
FBtr0078008	473.699	147	201	388	93	153
FBtr0303343	4.594	1.474	1.391	4.267	1.197	1.04
FBtr0085308	11.277	1.475	3.249	8.56	4.598	2.899
FBtr0305088	5.007	1.503	1.7	4.722	1.472	1.051
FBtr0336787	4.093	1.498	1.693	4.663	1.467	1.049
FBtr0305087	2.628	1.582	1.626	3.05	0.829	1.533
FBtr0085309	4.524	1.468	1.505	5.953	1.438	1.428
FBtr0088114	2.034	0	1	3.035	0	0
FBtr0071573	466.084	222	273	608.961	243	272
FBtr0072115	3	2	0	0	1	1
FBtr0300370	8.179	1.935	3.62	5.324	0.33	1.421
FBtr0335472	1.821	1.065	0.38	1.676	1.67	0.579
FBtr0308246	5.905	2.387	0.988	2.915	0.988	2.427
FBtr0078146	8.095	2.613	1.012	10.085	1.012	0.573
FBtr0113286	7	1	1	9	1	3
FBtr0347285	10	5	3	12.466	7	4
FBtr0300124	0	0	0	0	0	0
FBtr0300125	0	0	0	0	0	0
FBtr0078802	544.181	231.805	277.837	678.886	243.831	268.742
FBtr0347559	8.092	8.195	8.163	8.114	8.169	8.258
FBtr0074084	386.844	130.28	174.701	308.516	96.204	126.589
FBtr0332613	33.156	14.72	19.299	85.484	27.796	21.411
FBtr0086561	0	0	0	0	1	0
FBtr0112888	952.976	349.653	394.581	586.334	166.218	182.351
FBtr0308563	75.502	33.961	38.456	122.934	56.348	37.34
FBtr0330380	94.125	44.876	49.336	249.656	191.393	164.63
FBtr0308564	123.688	56.997	75.885	194.633	49.259	44.272
FBtr0335206	125.774	34.736	42.763	204.647	85.889	61.372
FBtr0308562	78.206	49.807	40.147	751.752	143.886	148.414
FBtr0074031	1810	810	935	1454	576	677
FBtr0082516	835	321	368	849	262	292
FBtr0088525	34961.297	16168.851	17911.979	37597.381	12992.595	19824.461
FBtr0088526	76.771	15.492	40.106	88.179	6.685	24.55
FBtr0088527	63.907	24.657	29.915	51.433	7.72	24.989
FBtr0071903	1614.582	588.083	606.026	1549.675	574.22	532.085
FBtr0084153	0	0	1	2	0	0
FBtr0346957	820.162	191.596	170.174	201.362	128.116	133.312
FBtr0301915	1220.064	578.485	589.554	4063.914	1265.09	1125.243
FBtr0088775	388.697	267.897	235.458	383.298	238.58	196.434
FBtr0088774	2674.467	1023.376	1022.053	6302.551	3419.785	3042.555
FBtr0088776	197.28	160.907	148.79	309.003	86.822	114.63
FBtr0330630	468.776	122.824	173.795	333.557	94.555	146.189
FBtr0301917	317.053	158.83	161.045	406.449	195.143	196.809
FBtr0304682	2161.182	2484.303	2687.734	728.282	840.678	322.31
FBtr0301916	773.892	334.957	558.774	850.664	461.102	536.95
FBtr0304681	3399.522	2035.177	2173.88	5316.524	1822.128	1593.979
FBtr0100575	3418.991	1538.647	1296.572	811.402	554.983	579.49
FBtr0074274	754.212	103.422	136.828	1067.78	164.747	160.592
FBtr0074275	671.991	312.676	347.846	666.079	204.314	275.094
FBtr0308606	154.289	103.035	210.648	109.167	97.433	168.491
FBtr0308607	149.051	60.594	43.793	56.36	65.697	40.365
FBtr0334036	62.796	9.293	10.471	26.155	11.251	8.543
FBtr0334037	44.644	31.55	32.731	43.769	39.053	32.712
FBtr0074273	96.835	34.225	32.139	86.008	55.199	36.19
FBtr0303279	3.408	1.645	0.898	1.342	1.039	0.509
FBtr0303278	0.308	0.261	0.237	0.492	1.042	0.005
FBtr0340474	2.777	1.516	0.87	1.258	0.997	0.507
FBtr0301747	3.691	0	0	0.192	3	0
FBtr0100565	18.374	8.736	8.713	8.734	8.513	8.6
FBtr0304137	304.116	116.83	136.694	303.327	91.338	91.159
FBtr0334699	225.107	121.026	173.58	140.946	56.673	106.033
FBtr0083273	2443.43	434.389	504.327	845.474	246.776	191.593
FBtr0334700	570.759	589.04	468.1	609.387	216.114	261.995
FBtr0078779	7.115	4.465	1.466	7.734	2.102	3.25
FBtr0332428	4.885	3.535	5.534	14.266	1.898	2.75
FBtr0072357	0	0	0	0	0	0
FBtr0083197	0	0	0	1	0	0
FBtr0079028	4206.26	1196.795	1423.921	4011.987	1108	1186.943
FBtr0073317	3616	1527	1652	3133	1021	1195
FBtr0307339	0.93	1.193	1.709	2.947	0.259	0
FBtr0084988	14.073	1.291	3.288	10.917	4.575	1.502
FBtr0100067	0	0	0	2	1	0
FBtr0339281	11.051	2.247	3.158	8.082	3.464	2.193
FBtr0088827	11.267	2.254	4.118	8.195	3.483	2.2
FBtr0088828	6.803	2.512	2.724	8.915	2.178	1.608
FBtr0075370	0	0	0	0.004	0	0
FBtr0084688	582.04	128	129	366.961	88	165.744
FBtr0112906	136.679	48.597	56.613	117.841	36.366	121.084
FBtr0112905	67.566	38.948	36.194	85.811	48.085	41.122
FBtr0343852	1339.184	645.082	519.921	1711.041	606.836	506.681
FBtr0088391	14055.606	6646.909	7437.272	11207.822	4825.869	5261.113
FBtr0339695	630.007	260.462	264.133	493.109	114.331	152.271
FBtr0071151	421.484	202.144	267.867	519.891	231.669	233.729
FBtr0306138	226.256	59.921	109.015	257.389	102.754	54.337
FBtr0080197	1887.128	621.793	649.826	2220.524	695.947	801.411
FBtr0300364	26.212	1.988	5.337	19.41	2.107	3.27
FBtr0340300	25.008	2.04	5.819	10.946	2.167	3.431
FBtr0083689	8.532	3.992	2.569	7.76	7.754	3.474
FBtr0083688	571.78	212.008	234.431	487.471	174.246	235.526
FBtr0301275	456	174	204	591	162	193
FBtr0071458	414.893	160.64	172.992	694.453	233.527	262.389
FBtr0336901	72.107	26.36	43.008	55.547	15.473	15.611
FBtr0112417	0	0	0	0	0	0
FBtr0087768	96.538	13.423	9.937	23.816	16.84	10.008
FBtr0087769	557.462	244.577	272.063	703.184	240.16	277.992
FBtr0071640	1155.67	549.653	626.455	1448.002	485.522	542.135
FBtr0084279	322	119	143	335	111	135
FBtr0339478	2.358	0.223	0.899	3.354	1.917	0.257
FBtr0088246	2.261	0.774	1.586	3.148	1.103	0.259
FBtr0339476	2.27	0.224	0.891	3.166	1.863	0.258
FBtr0339477	2.347	0.779	1.623	3.332	1.117	0.258
FBtr0302579	556.166	194.623	163.316	130.495	58.733	45.85
FBtr0306616	184.323	86.328	70.159	323.263	80.629	83.857
FBtr0332942	151.233	37.077	35.976	72.251	33.194	31.341
FBtr0332941	155.339	39.436	24.15	232.404	35.401	19.032
FBtr0306615	128.917	138.179	125.742	136.062	89.137	88.53
FBtr0302034	1394.525	288.322	293.555	145.849	68.593	58.359
FBtr0306614	2048.602	1153.833	1365.645	1869.251	616.188	549.863
FBtr0302035	136.661	52.669	38.209	78.249	34.069	34.146
FBtr0302578	457.298	442.411	505.067	332.01	86.266	64.088
FBtr0332943	72.07	31.043	39.066	91.716	27.422	36.645
FBtr0332944	59.768	32.45	31.216	138.341	50.846	52.708
FBtr0113470	122.513	75.952	61.144	1729.855	560.082	549.782
FBtr0302577	896.611	242.355	159.051	388.334	86.429	94.762
FBtr0087702	1157	443	505	1130	437	490
FBtr0334039	24.875	5.5	12.783	7.344	4.25	4.676
FBtr0334038	157.587	21.703	12.57	267.181	24.731	21.49
FBtr0074303	83.202	165.929	265.059	580.734	257.425	243.199
FBtr0334040	162.668	25.318	27.607	115.824	22.514	45.462
FBtr0334042	896.782	222.319	184.861	691.153	276.999	141.887
FBtr0074302	60.753	332.246	372.524	13.117	156.708	227.165
FBtr0334041	854.631	98.596	139.603	649.537	79.679	152.133
FBtr0079263	346	172	228	407	158	172
FBtr0070417	26.434	25.663	32.835	83.669	23.556	3.888
FBtr0342768	103.566	33.337	34.165	39.331	16.444	61.112
FBtr0088979	429.239	209.888	246.88	497.317	165.978	171.772
FBtr0336925	172.761	13.112	13.12	57.683	30.022	30.228
FBtr0309100	7.076	1.464	3.451	4.692	1.261	1.729
FBtr0309101	3.924	1.311	2.549	8.308	2.739	3.271
FBtr0085529	26.705	8.908	6.95	10.495	5.708	10.599
FBtr0085528	1980.958	797.251	869.896	1612.58	519.564	646.243
FBtr0085530	24.756	27.427	6.686	9.871	5.533	9.991
FBtr0339144	176.581	76.415	45.467	796.054	209.195	143.168
FBtr0081056	0	0	0	0	0.982	0
FBtr0343819	0	0	0	0	0.018	0
FBtr0306915	0	0	0	0	0	0
FBtr0073685	353.331	84.423	73	454.663	119.447	98.281
FBtr0073253	4	1	0	2	0	1
FBtr0089545	1	0	1	2	1	0
FBtr0072133	31.356	7	14	27	3	11
FBtr0081163	1176	533	635	1345	438	516
FBtr0083858	328	100	132	378	106	103
FBtr0071532	3860.679	1560.878	1881	4849	1498	1677
